type,it,signal_threshold,traders,random,market_maker,chartist,fundamentalist,is_recovered,time_to_recover,before_price,after_price,before_return,after_return,last_ask_orders_count,last_bid_orders_count,event_ask_orders_count,event_bid_orders_count,diff_ask_orders_count,diff_bid_orders_count,avg_diff_before_event,avg_diff_after_event
SignalThreshold,200,10,['MarketMaker'],50,5,10,25,False,,104.85,,0.001030555390922931,,1219,1801,1465,1710,-246,91,239.9000000000001,260.5
SignalThreshold,200,10,['MarketMaker'],20,5,25,10,False,,100.24,,0.00033712961598079467,,1540,1556,1508,1646,32,-90,139.5999999999999,142.70000000000005
SignalThreshold,200,10,['MarketMaker'],20,5,25,25,False,,100.41,,0.00022604858973848007,,1493,1515,1535,1474,-42,41,77.79999999999995,67.19999999999982
SignalThreshold,200,10,['MarketMaker'],50,5,25,10,False,,103.12,,0.000808412582454143,,1824,1748,1575,1706,249,42,125.29999999999995,117.5
SignalThreshold,200,10,['MarketMaker'],50,5,25,25,False,,97.85,,0.0006528081383250351,,881,1817,1739,1593,-858,224,153.79999999999995,144.5
SignalThreshold,200,10,['MarketMaker'],20,10,5,10,False,,102.29000000000002,,0.0003814776731300166,,1520,1434,1498,1551,22,-117,52.90000000000009,51.899999999999864
SignalThreshold,200,10,['MarketMaker'],20,10,5,25,False,,92.06000000000002,,-0.00018161576186678325,,1675,791,1565,1315,110,-524,229.5,268.70000000000005
SignalThreshold,200,10,['MarketMaker'],50,10,5,10,False,,99.23000000000002,,0.0003109605911447464,,1764,1255,1624,1618,140,-363,1.900000000000091,6.2000000000000455
SignalThreshold,200,10,['MarketMaker'],50,10,5,25,False,,99.4,,0.0009685883859391243,,1589,1444,1591,1501,-2,-57,96.0,90.20000000000005
SignalThreshold,200,10,['MarketMaker'],20,10,10,10,False,,97.97000000000001,,0.0007524330343903598,,1595,1305,1580,1502,15,-197,73.59999999999991,76.20000000000005
SignalThreshold,200,10,['MarketMaker'],20,10,10,25,False,,102.05999999999999,,0.0004621113546520867,,1349,1511,1458,1588,-109,-77,146.70000000000005,137.9000000000001
SignalThreshold,200,10,['MarketMaker'],50,10,10,10,False,,99.03,,0.00027057459924377725,,1814,1309,1662,1604,152,-295,55.90000000000009,56.59999999999991
SignalThreshold,200,10,['MarketMaker'],50,10,10,25,False,,98.67999999999998,,0.00035742220374315644,,1676,1531,1708,1581,-32,-50,98.70000000000005,136.5
SignalThreshold,200,10,['MarketMaker'],20,10,25,10,False,,100.46,,0.0007558297369816271,,1272,1679,1585,1663,-313,16,59.299999999999955,78.90000000000009
SignalThreshold,200,10,['MarketMaker'],20,10,25,25,False,,97.85,,0.00022541310718405817,,1146,1674,1589,1552,-443,122,33.100000000000136,46.5
SignalThreshold,200,10,['MarketMaker'],50,10,25,10,False,,97.02,,0.00031707522600770295,,1829,1591,1728,1582,101,9,137.0,140.70000000000005
SignalThreshold,200,10,['MarketMaker'],50,10,25,25,False,,100.43,,0.00016941960182976023,,1812,1657,1592,1677,220,-20,102.40000000000009,61.09999999999991
SignalThreshold,200,10,['MarketMaker'],20,25,5,10,False,,98.78,,0.0003077865347576701,,1584,1219,1521,1581,63,-362,54.899999999999864,59.09999999999991
SignalThreshold,200,10,['MarketMaker'],20,25,5,25,False,,99.11,,0.00021525407913468062,,1375,1202,1581,1570,-206,-368,8.599999999999909,21.899999999999864
SignalThreshold,200,10,['MarketMaker'],50,25,5,10,False,,100.37999999999998,,0.0005305604251768251,,1475,1836,1676,1723,-201,113,73.5,51.0
SignalThreshold,200,10,['MarketMaker'],50,25,5,25,False,,100.64000000000001,,0.0004616680279165162,,1709,1498,1679,1674,30,-176,27.0,9.100000000000136
SignalThreshold,200,10,['MarketMaker'],20,25,10,10,False,,98.25,,0.0005871214102600724,,1644,1235,1607,1536,37,-301,74.39999999999986,51.90000000000009
SignalThreshold,200,10,['MarketMaker'],20,25,10,25,False,,101.08000000000001,,0.0008091476309243635,,1334,1044,1598,1591,-264,-547,2.599999999999909,8.699999999999818
SignalThreshold,200,10,['MarketMaker'],50,25,10,10,False,,99.0,,0.0004382951104767988,,1719,1644,1714,1683,5,-39,24.200000000000045,23.5
SignalThreshold,200,10,['MarketMaker'],50,25,10,25,False,,103.63,,0.0006616459720211049,,1238,1846,1547,1640,-309,206,97.5,110.39999999999986
SignalThreshold,200,10,['MarketMaker'],20,25,25,10,False,,97.66,,0.00027332497142705113,,1718,1071,1660,1498,58,-427,151.89999999999986,163.0
SignalThreshold,200,10,['MarketMaker'],20,25,25,25,False,,102.45,,0.0007391087032109342,,1674,1137,1526,1600,148,-463,61.200000000000045,51.899999999999864
